name,state,party,birthplace,congress,start_date,end_date,born_in_state
Gordon Allott,Colorado,Republican,Colorado,92,1971-01-03,1973-01-02,TRUE
Gordon Allott,Colorado,Republican,Colorado,91,1969-01-03,1971-01-02,TRUE
Gordon Allott,Colorado,Republican,Colorado,90,1967-01-03,1969-01-02,TRUE
Gordon Allott,Colorado,Republican,Colorado,89,1965-01-03,1967-01-02,TRUE
Gordon Allott,Colorado,Republican,Colorado,88,1963-01-03,1965-01-02,TRUE
Gordon Allott,Colorado,Republican,Colorado,87,1961-01-03,1963-01-02,TRUE
Gordon Allott,Colorado,Republican,Colorado,86,1959-01-03,1961-01-02,TRUE
Gordon Humphrey,New Hampshire,Republican,Connecticut,101,1989-01-03,1991-01-02,FALSE
Gordon Humphrey,New Hampshire,Republican,Connecticut,100,1987-01-03,1989-01-02,FALSE
Gordon Humphrey,New Hampshire,Republican,Connecticut,99,1985-01-03,1987-01-02,FALSE
Gordon Humphrey,New Hampshire,Republican,Connecticut,98,1983-01-03,1985-01-02,FALSE
Gordon Humphrey,New Hampshire,Republican,Connecticut,97,1981-01-03,1983-01-02,FALSE
Gordon Humphrey,New Hampshire,Republican,Connecticut,96,1979-01-03,1981-01-02,FALSE
Gordon Smith,Oregon,Republican,Oregon,110,2007-01-03,2009-01-02,TRUE
Gordon Smith,Oregon,Republican,Oregon,109,2005-01-03,2007-01-02,TRUE
Gordon Smith,Oregon,Republican,Oregon,108,2003-01-03,2005-01-02,TRUE
Gordon Smith,Oregon,Republican,Oregon,107,2001-01-03,2003-01-02,TRUE
Gordon Smith,Oregon,Republican,Oregon,106,1999-01-03,2001-01-02,TRUE
Gordon Smith,Oregon,Republican,Oregon,105,1997-01-03,1999-01-02,TRUE
Harlan Mathews,Tennessee,Democratic,Alabama,103,1993-01-03,1995-01-02,FALSE
Harris Wofford,Pennsylvania,Democratic,New York,103,1993-01-03,1995-01-02,FALSE
Harrison A. Williams,New Jersey,Democratic,New Jersey,97,1981-01-03,1983-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,96,1979-01-03,1981-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,95,1977-01-03,1979-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,94,1975-01-03,1977-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,93,1973-01-03,1975-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,92,1971-01-03,1973-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,91,1969-01-03,1971-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,90,1967-01-03,1969-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,89,1965-01-03,1967-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,88,1963-01-03,1965-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,87,1961-01-03,1963-01-02,TRUE
Harrison A. Williams,New Jersey,Democratic,New Jersey,86,1959-01-03,1961-01-02,TRUE
Harrison Schmitt,New Mexico,Republican,New Mexico,97,1981-01-03,1983-01-02,TRUE
Harrison Schmitt,New Mexico,Republican,New Mexico,96,1979-01-03,1981-01-02,TRUE
Harrison Schmitt,New Mexico,Republican,New Mexico,95,1977-01-03,1979-01-02,TRUE
Harry F. Byrd,Virginia,Democratic,West Virginia,89,1965-01-03,1967-01-02,FALSE
Harry F. Byrd,Virginia,Democratic,West Virginia,88,1963-01-03,1965-01-02,FALSE
Harry F. Byrd,Virginia,Democratic,West Virginia,87,1961-01-03,1963-01-02,FALSE
Harry F. Byrd,Virginia,Democratic,West Virginia,86,1959-01-03,1961-01-02,FALSE
Harry F. Byrd Jr.,Virginia,Democratic,Virginia,97,1981-01-03,1983-01-02,TRUE
Harry F. Byrd Jr.,Virginia,Democratic,Virginia,96,1979-01-03,1981-01-02,TRUE
Harry F. Byrd Jr.,Virginia,Democratic,Virginia,95,1977-01-03,1979-01-02,TRUE
Harry F. Byrd Jr.,Virginia,Democratic,Virginia,94,1975-01-03,1977-01-02,TRUE
Harry F. Byrd Jr.,Virginia,Democratic,Virginia,93,1973-01-03,1975-01-02,TRUE
Harry F. Byrd Jr.,Virginia,Democratic,Virginia,92,1971-01-03,1973-01-02,TRUE
Harry F. Byrd Jr.,Virginia,Democratic,Virginia,91,1969-01-03,1971-01-02,TRUE
Harry F. Byrd Jr.,Virginia,Democratic,Virginia,90,1967-01-03,1969-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,114,2015-01-03,2017-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,113,2013-01-03,2015-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,112,2011-01-03,2013-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,111,2009-01-03,2011-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,110,2007-01-03,2009-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,109,2005-01-03,2007-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,108,2003-01-03,2005-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,107,2001-01-03,2003-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,106,1999-01-03,2001-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,105,1997-01-03,1999-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,104,1995-01-03,1997-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,103,1993-01-03,1995-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,102,1991-01-03,1993-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,101,1989-01-03,1991-01-02,TRUE
Harry Reid,Nevada,Democratic,Nevada,100,1987-01-03,1989-01-02,TRUE
Heidi Heitkamp,North Dakota,Democratic,Minnesota,115,2017-01-03,2019-01-02,FALSE
Heidi Heitkamp,North Dakota,Democratic,Minnesota,114,2015-01-03,2017-01-02,FALSE
Heidi Heitkamp,North Dakota,Democratic,Minnesota,113,2013-01-03,2015-01-02,FALSE
Henry Bellmon,Oklahoma,Republican,Oklahoma,96,1979-01-03,1981-01-02,TRUE
Henry Bellmon,Oklahoma,Republican,Oklahoma,95,1977-01-03,1979-01-02,TRUE
Henry Bellmon,Oklahoma,Republican,Oklahoma,94,1975-01-03,1977-01-02,TRUE
Henry Bellmon,Oklahoma,Republican,Oklahoma,93,1973-01-03,1975-01-02,TRUE
Henry Bellmon,Oklahoma,Republican,Oklahoma,92,1971-01-03,1973-01-02,TRUE
Henry Bellmon,Oklahoma,Republican,Oklahoma,91,1969-01-03,1971-01-02,TRUE
Henry Dworshak,Idaho,Republican,Minnesota,87,1961-01-03,1963-01-02,FALSE
Henry Dworshak,Idaho,Republican,Minnesota,86,1959-01-03,1961-01-02,FALSE
Henry M. Jackson,Washington,Democratic,Washington,98,1983-01-03,1985-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,97,1981-01-03,1983-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,96,1979-01-03,1981-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,95,1977-01-03,1979-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,94,1975-01-03,1977-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,93,1973-01-03,1975-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,92,1971-01-03,1973-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,91,1969-01-03,1971-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,90,1967-01-03,1969-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Virginia,89,1965-01-03,1967-01-02,FALSE
Henry M. Jackson,Washington,Democratic,Washington,88,1963-01-03,1965-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,87,1961-01-03,1963-01-02,TRUE
Henry M. Jackson,Washington,Democratic,Washington,86,1959-01-03,1961-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,112,2011-01-03,2013-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,111,2009-01-03,2011-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,110,2007-01-03,2009-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,109,2005-01-03,2007-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,108,2003-01-03,2005-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,107,2001-01-03,2003-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,106,1999-01-03,2001-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,105,1997-01-03,1999-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,104,1995-01-03,1997-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,103,1993-01-03,1995-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,102,1991-01-03,1993-01-02,TRUE
Herb Kohl,Wisconsin,Democratic,Wisconsin,101,1989-01-03,1991-01-02,TRUE
Hillary Clinton,New York,Democratic,Illinois,111,2009-01-03,2011-01-02,FALSE
Hillary Clinton,New York,Democratic,Illinois,110,2007-01-03,2009-01-02,FALSE
Hillary Clinton,New York,Democratic,Illinois,109,2005-01-03,2007-01-02,FALSE
Hillary Clinton,New York,Democratic,Illinois,108,2003-01-03,2005-01-02,FALSE
Hillary Clinton,New York,Democratic,Illinois,107,2001-01-03,2003-01-02,FALSE
Hiram Fong,Hawaii,Republican,Hawaii,94,1975-01-03,1977-01-02,TRUE
Hiram Fong,Hawaii,Republican,Hawaii,93,1973-01-03,1975-01-02,TRUE
Hiram Fong,Hawaii,Republican,Hawaii,92,1971-01-03,1973-01-02,TRUE
Hiram Fong,Hawaii,Republican,Hawaii,91,1969-01-03,1971-01-02,TRUE
Hiram Fong,Hawaii,Republican,Hawaii,90,1967-01-03,1969-01-02,TRUE
Hiram Fong,Hawaii,Republican,Hawaii,89,1965-01-03,1967-01-02,TRUE
Hiram Fong,Hawaii,Republican,Hawaii,88,1963-01-03,1965-01-02,TRUE
Hiram Fong,Hawaii,Republican,Hawaii,87,1961-01-03,1963-01-02,TRUE
Hiram Fong,Hawaii,Republican,Hawaii,86,1959-01-03,1961-01-02,TRUE
Howard Baker,Tennessee,Republican,Tennessee,98,1983-01-03,1985-01-02,TRUE
Howard Baker,Tennessee,Republican,Tennessee,97,1981-01-03,1983-01-02,TRUE
Howard Baker,Tennessee,Republican,Tennessee,96,1979-01-03,1981-01-02,TRUE
Howard Baker,Tennessee,Republican,Tennessee,95,1977-01-03,1979-01-02,TRUE
Howard Baker,Tennessee,Republican,Tennessee,94,1975-01-03,1977-01-02,TRUE
Howard Baker,Tennessee,Republican,Tennessee,93,1973-01-03,1975-01-02,TRUE
Howard Baker,Tennessee,Republican,Tennessee,92,1971-01-03,1973-01-02,TRUE
Howard Baker,Tennessee,Republican,Tennessee,91,1969-01-03,1971-01-02,TRUE
Howard Baker,Tennessee,Republican,Tennessee,90,1967-01-03,1969-01-02,TRUE
Howard Cannon,Nevada,Democratic,Utah,97,1981-01-03,1983-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,96,1979-01-03,1981-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,95,1977-01-03,1979-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,94,1975-01-03,1977-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,93,1973-01-03,1975-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,92,1971-01-03,1973-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,91,1969-01-03,1971-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,90,1967-01-03,1969-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,89,1965-01-03,1967-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,88,1963-01-03,1965-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,87,1961-01-03,1963-01-02,FALSE
Howard Cannon,Nevada,Democratic,Utah,86,1959-01-03,1961-01-02,FALSE
Howell Heflin,Alabama,Democratic,Georgia,104,1995-01-03,1997-01-02,FALSE
Howell Heflin,Alabama,Democratic,Georgia,103,1993-01-03,1995-01-02,FALSE
Howell Heflin,Alabama,Democratic,Georgia,102,1991-01-03,1993-01-02,FALSE
Howell Heflin,Alabama,Democratic,Georgia,101,1989-01-03,1991-01-02,FALSE
Howell Heflin,Alabama,Democratic,Georgia,100,1987-01-03,1989-01-02,FALSE
Howell Heflin,Alabama,Democratic,Georgia,99,1985-01-03,1987-01-02,FALSE
Howell Heflin,Alabama,Democratic,Georgia,98,1983-01-03,1985-01-02,FALSE
Howell Heflin,Alabama,Democratic,Georgia,97,1981-01-03,1983-01-02,FALSE
Howell Heflin,Alabama,Democratic,Georgia,96,1979-01-03,1981-01-02,FALSE
Hubert Humphrey,Minnesota,Democratic,South Dakota,95,1977-01-03,1979-01-02,FALSE
Hubert Humphrey,Minnesota,Democratic,South Dakota,94,1975-01-03,1977-01-02,FALSE
Hubert Humphrey,Minnesota,Democratic,South Dakota,93,1973-01-03,1975-01-02,FALSE
Hubert Humphrey,Minnesota,Democratic,South Dakota,92,1971-01-03,1973-01-02,FALSE
Hubert Humphrey,Minnesota,Democratic,South Dakota,88,1963-01-03,1965-01-02,FALSE
Hubert Humphrey,Minnesota,Democratic,South Dakota,87,1961-01-03,1963-01-02,FALSE
Hubert Humphrey,Minnesota,Democratic,South Dakota,86,1959-01-03,1961-01-02,FALSE
Hugh Scott,Pennsylvania,Republican,Virginia,94,1975-01-03,1977-01-02,FALSE
Hugh Scott,Pennsylvania,Republican,Virginia,93,1973-01-03,1975-01-02,FALSE
Hugh Scott,Pennsylvania,Republican,Virginia,92,1971-01-03,1973-01-02,FALSE
Hugh Scott,Pennsylvania,Republican,Virginia,91,1969-01-03,1971-01-02,FALSE
Hugh Scott,Pennsylvania,Republican,Virginia,90,1967-01-03,1969-01-02,FALSE
Hugh Scott,Pennsylvania,Republican,Virginia,89,1965-01-03,1967-01-02,FALSE
Hugh Scott,Pennsylvania,Republican,Virginia,88,1963-01-03,1965-01-02,FALSE
Hugh Scott,Pennsylvania,Republican,Virginia,87,1961-01-03,1963-01-02,FALSE
Hugh Scott,Pennsylvania,Republican,Virginia,86,1959-01-03,1961-01-02,FALSE
J. Allen Frear Jr.,Delaware,Democratic,Delaware,86,1959-01-03,1961-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,104,1995-01-03,1997-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,103,1993-01-03,1995-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,102,1991-01-03,1993-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,101,1989-01-03,1991-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,100,1987-01-03,1989-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,99,1985-01-03,1987-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,98,1983-01-03,1985-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,97,1981-01-03,1983-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,96,1979-01-03,1981-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,95,1977-01-03,1979-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,94,1975-01-03,1977-01-02,TRUE
J. Bennett Johnston,Louisiana,Democratic,Louisiana,93,1973-01-03,1975-01-02,TRUE
J. Glenn Beall,Maryland,Republican,Maryland,88,1963-01-03,1965-01-02,TRUE
J. Glenn Beall,Maryland,Republican,Maryland,87,1961-01-03,1963-01-02,TRUE
J. Glenn Beall,Maryland,Republican,Maryland,86,1959-01-03,1961-01-02,TRUE
J. Glenn Beall Jr.,Maryland,Republican,Maryland,94,1975-01-03,1977-01-02,TRUE
J. Glenn Beall Jr.,Maryland,Republican,Maryland,93,1973-01-03,1975-01-02,TRUE
J. Glenn Beall Jr.,Maryland,Republican,Maryland,92,1971-01-03,1973-01-02,TRUE
J. Howard Edmondson,Oklahoma,Democratic,Oklahoma,88,1963-01-03,1965-01-02,TRUE
J. James Exon,Nebraska,Democratic,South Dakota,104,1995-01-03,1997-01-02,FALSE
J. James Exon,Nebraska,Democratic,South Dakota,103,1993-01-03,1995-01-02,FALSE
J. James Exon,Nebraska,Democratic,South Dakota,102,1991-01-03,1993-01-02,FALSE
J. James Exon,Nebraska,Democratic,South Dakota,101,1989-01-03,1991-01-02,FALSE
J. James Exon,Nebraska,Democratic,South Dakota,100,1987-01-03,1989-01-02,FALSE
J. James Exon,Nebraska,Democratic,South Dakota,99,1985-01-03,1987-01-02,FALSE
J. James Exon,Nebraska,Democratic,South Dakota,98,1983-01-03,1985-01-02,FALSE
J. James Exon,Nebraska,Democratic,South Dakota,97,1981-01-03,1983-01-02,FALSE
J. James Exon,Nebraska,Democratic,South Dakota,96,1979-01-03,1981-01-02,FALSE
J. William Fulbright,Arkansas,Democratic,Missouri,93,1973-01-03,1975-01-02,FALSE
J. William Fulbright,Arkansas,Democratic,Missouri,92,1971-01-03,1973-01-02,FALSE
J. William Fulbright,Arkansas,Democratic,Missouri,91,1969-01-03,1971-01-02,FALSE
J. William Fulbright,Arkansas,Democratic,Missouri,90,1967-01-03,1969-01-02,FALSE
J. William Fulbright,Arkansas,Democratic,Missouri,89,1965-01-03,1967-01-02,FALSE
J. William Fulbright,Arkansas,Democratic,Missouri,88,1963-01-03,1965-01-02,FALSE
J. William Fulbright,Arkansas,Democratic,Missouri,87,1961-01-03,1963-01-02,FALSE
J. William Fulbright,Arkansas,Democratic,Missouri,86,1959-01-03,1961-01-02,FALSE
Jack Miller,Iowa,Republican,Illinois,92,1971-01-03,1973-01-02,FALSE
Jack Miller,Iowa,Republican,Illinois,91,1969-01-03,1971-01-02,FALSE
Jack Miller,Iowa,Republican,Illinois,90,1967-01-03,1969-01-02,FALSE
Jack Miller,Iowa,Republican,Illinois,89,1965-01-03,1967-01-02,FALSE
Jack Miller,Iowa,Republican,Illinois,88,1963-01-03,1965-01-02,FALSE
Jack Miller,Iowa,Republican,Illinois,87,1961-01-03,1963-01-02,FALSE
Jack Reed,Rhode Island,Democratic,Rhode Island,117,2021-01-03,NA,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,116,2019-01-03,2021-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,115,2017-01-03,2019-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,114,2015-01-03,2017-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,113,2013-01-03,2015-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,112,2011-01-03,2013-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,111,2009-01-03,2011-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,110,2007-01-03,2009-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,109,2005-01-03,2007-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,108,2003-01-03,2005-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,107,2001-01-03,2003-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,106,1999-01-03,2001-01-02,TRUE
Jack Reed,Rhode Island,Democratic,Rhode Island,105,1997-01-03,1999-01-02,TRUE
Jacky Rosen,Nevada,Democratic,Illinois,117,2021-01-03,NA,FALSE
Jacky Rosen,Nevada,Democratic,Illinois,116,2019-01-03,2021-01-02,FALSE
Jacob Javits,New York,Republican,New York,96,1979-01-03,1981-01-02,TRUE
Jacob Javits,New York,Republican,New York,95,1977-01-03,1979-01-02,TRUE
Jacob Javits,New York,Republican,New York,94,1975-01-03,1977-01-02,TRUE
Jacob Javits,New York,Republican,New York,93,1973-01-03,1975-01-02,TRUE
Jacob Javits,New York,Republican,New York,92,1971-01-03,1973-01-02,TRUE
Jacob Javits,New York,Republican,New York,91,1969-01-03,1971-01-02,TRUE
Jacob Javits,New York,Republican,New York,90,1967-01-03,1969-01-02,TRUE
Jacob Javits,New York,Republican,New York,89,1965-01-03,1967-01-02,TRUE
Jacob Javits,New York,Republican,New York,88,1963-01-03,1965-01-02,TRUE
Jacob Javits,New York,Republican,New York,87,1961-01-03,1963-01-02,TRUE
Jacob Javits,New York,Republican,New York,86,1959-01-03,1961-01-02,TRUE
Jake Garn,Utah,Republican,Utah,102,1991-01-03,1993-01-02,TRUE
Jake Garn,Utah,Republican,Utah,101,1989-01-03,1991-01-02,TRUE
Jake Garn,Utah,Republican,Utah,100,1987-01-03,1989-01-02,TRUE
Jake Garn,Utah,Republican,Utah,99,1985-01-03,1987-01-02,TRUE
Jake Garn,Utah,Republican,Utah,98,1983-01-03,1985-01-02,TRUE
Jake Garn,Utah,Republican,Utah,97,1981-01-03,1983-01-02,TRUE
Jake Garn,Utah,Republican,Utah,96,1979-01-03,1981-01-02,TRUE
Jake Garn,Utah,Republican,Utah,95,1977-01-03,1979-01-02,TRUE
Jake Garn,Utah,Republican,Utah,94,1975-01-03,1977-01-02,TRUE
James Abdnor,South Dakota,Republican,South Dakota,99,1985-01-03,1987-01-02,TRUE
James Abdnor,South Dakota,Republican,South Dakota,98,1983-01-03,1985-01-02,TRUE
James Abdnor,South Dakota,Republican,South Dakota,97,1981-01-03,1983-01-02,TRUE
James Abourezk,South Dakota,Democratic,South Dakota,95,1977-01-03,1979-01-02,TRUE
James Abourezk,South Dakota,Democratic,South Dakota,94,1975-01-03,1977-01-02,TRUE
James Abourezk,South Dakota,Democratic,South Dakota,93,1973-01-03,1975-01-02,TRUE
James Allen,Alabama,Democratic,Alabama,95,1977-01-03,1979-01-02,TRUE
James Allen,Alabama,Democratic,Alabama,94,1975-01-03,1977-01-02,TRUE
James Allen,Alabama,Democratic,Alabama,93,1973-01-03,1975-01-02,TRUE
James Allen,Alabama,Democratic,Alabama,92,1971-01-03,1973-01-02,TRUE
James Allen,Alabama,Democratic,Alabama,91,1969-01-03,1971-01-02,TRUE
James Buckley,New York,Republican,New York,94,1975-01-03,1977-01-02,TRUE
James Buckley,New York,Republican,New York,93,1973-01-03,1975-01-02,TRUE
James Buckley,New York,Republican,New York,92,1971-01-03,1973-01-02,TRUE
James E. Murray,Montana,Democratic,Canada,86,1959-01-03,1961-01-02,FALSE
James Eastland,Mississippi,Democratic,Mississippi,95,1977-01-03,1979-01-02,TRUE
James Eastland,Mississippi,Democratic,Mississippi,94,1975-01-03,1977-01-02,TRUE
James Eastland,Mississippi,Democratic,Mississippi,93,1973-01-03,1975-01-02,TRUE
James Eastland,Mississippi,Democratic,Mississippi,92,1971-01-03,1973-01-02,TRUE
James Eastland,Mississippi,Democratic,Mississippi,91,1969-01-03,1971-01-02,TRUE
James Eastland,Mississippi,Democratic,Mississippi,90,1967-01-03,1969-01-02,TRUE
James Eastland,Mississippi,Democratic,Mississippi,89,1965-01-03,1967-01-02,TRUE
James Eastland,Mississippi,Democratic,Mississippi,88,1963-01-03,1965-01-02,TRUE
James Eastland,Mississippi,Democratic,Mississippi,87,1961-01-03,1963-01-02,TRUE
James Eastland,Mississippi,Democratic,Mississippi,86,1959-01-03,1961-01-02,TRUE
James Lankford,Oklahoma,Republican,Texas,117,2021-01-03,NA,FALSE
James Lankford,Oklahoma,Republican,Texas,116,2019-01-03,2021-01-02,FALSE
James Lankford,Oklahoma,Republican,Texas,115,2017-01-03,2019-01-02,FALSE
James Lankford,Oklahoma,Republican,Texas,114,2015-01-03,2017-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,113,2013-01-03,2015-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,112,2011-01-03,2013-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,111,2009-01-03,2011-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,110,2007-01-03,2009-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,109,2005-01-03,2007-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,108,2003-01-03,2005-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,107,2001-01-03,2003-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,106,1999-01-03,2001-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,105,1997-01-03,1999-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,104,1995-01-03,1997-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,103,1993-01-03,1995-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,102,1991-01-03,1993-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,101,1989-01-03,1991-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,100,1987-01-03,1989-01-02,FALSE
Jay Rockefeller,West Virginia,Democratic,New York,99,1985-01-03,1987-01-02,FALSE
Jeanne Shaheen,New Hampshire,Democratic,Missouri,117,2021-01-03,NA,FALSE
Jeanne Shaheen,New Hampshire,Democratic,Missouri,116,2019-01-03,2021-01-02,FALSE
Jeanne Shaheen,New Hampshire,Democratic,Missouri,115,2017-01-03,2019-01-02,FALSE
Jeanne Shaheen,New Hampshire,Democratic,Missouri,114,2015-01-03,2017-01-02,FALSE
Jeanne Shaheen,New Hampshire,Democratic,Missouri,113,2013-01-03,2015-01-02,FALSE
Jeanne Shaheen,New Hampshire,Democratic,Missouri,112,2011-01-03,2013-01-02,FALSE
Jeanne Shaheen,New Hampshire,Democratic,Missouri,111,2009-01-03,2011-01-02,FALSE
